destination_id,destination_name,state,latitude,longitude,avg_cost,cost_category,best_season,avg_temp,precipitation,climate_type,popularity_score,safety_index,ratings_avg,total_reviews,adventure,beach,nature,nightlife,food,culture,sightseeing,trip_duration_days,family_friendly,solo_friendly,couple_friendly,recommended_for
1770,Shimla,Himachal Pradesh,27.3263,89.5142,78624,Luxury,Summer,33,16,Tropical,34,66,4.4,25032,0,0,0,0,1,0,0,3,1,0,1,Luxury
1771,Goa,Goa,18.293,71.6185,28815,Luxury,Summer,28,230,Tropical,44,87,3.6,9364,0,1,0,1,1,0,0,7,1,1,1,Couple
1772,Haridwar,Uttarakhand,20.4809,93.6244,24785,Mid-range,Monsoon,22,127,Cold,58,51,3.5,33787,0,0,0,0,1,0,0,4,1,0,0,Budget
1773,Amritsar,Punjab,11.1999,80.4728,14552,Mid-range,All-year,26,321,Cold,66,22,4.7,22276,0,0,0,0,1,1,1,11,1,0,0,Wildlife
1774,Jaipur,Rajasthan,21.3752,81.5809,10084,Budget,All-year,30,34,Dry,32,56,4.1,30712,0,0,0,0,0,1,0,3,0,1,1,Adventure
1775,Gangtok,Sikkim,18.695,78.6895,46784,Luxury,All-year,17,324,Tropical,92,78,4.0,26301,0,0,0,0,0,0,1,9,1,1,0,Wildlife
1776,Jaipur,Rajasthan,17.3673,72.599,36550,Luxury,Monsoon,19,200,Temperate,66,70,4.6,22886,0,0,0,0,0,1,1,11,1,0,0,Beach
1777,Gangtok,Sikkim,23.5957,90.3003,25584,Luxury,Winter,29,140,Cold,92,70,3.9,21829,0,0,0,0,0,0,1,12,1,1,1,Budget
1778,Ranchi,Jharkhand,14.2478,72.7693,42729,Luxury,All-year,21,272,Temperate,24,96,3.9,39651,0,0,0,0,0,0,0,11,0,1,0,Wildlife
1779,Goa,Goa,11.817,73.5875,4262,Budget,Monsoon,14,70,Temperate,69,67,4.7,18655,0,1,0,1,0,0,1,9,0,0,1,Nature
1780,Kutch,Gujarat,8.0095,72.5437,53598,Luxury,Monsoon,33,182,Tropical,55,28,4.1,31549,0,0,0,0,0,0,0,12,1,1,1,Beach
1781,Hampi,Karnataka,24.233,87.4523,74873,Luxury,Monsoon,35,55,Tropical,72,76,4.6,2771,1,0,0,0,1,1,1,12,1,0,0,Budget
1782,Indore,Madhya Pradesh,22.2013,69.485,29319,Luxury,All-year,33,96,Cold,51,88,4.2,33968,0,0,0,0,1,0,0,7,1,0,1,Couple
1783,Srinagar,Jammu and Kashmir,28.1214,84.684,17533,Mid-range,Winter,23,61,Temperate,44,72,4.2,13186,1,0,0,0,1,0,0,2,0,1,0,Beach
1784,Gangtok,Sikkim,19.923,80.3503,43270,Luxury,Winter,24,376,Temperate,56,27,3.6,30512,0,0,0,0,0,0,0,8,1,0,1,Family
1785,Kutch,Gujarat,27.1701,87.3056,21946,Mid-range,All-year,6,281,Dry,22,60,4.6,905,0,0,0,0,1,0,0,3,1,0,1,Nature
1786,Gangtok,Sikkim,28.3263,90.9079,74290,Luxury,Winter,20,202,Dry,48,68,3.9,20274,0,0,0,0,0,0,0,12,0,0,1,Beach
1787,Ranchi,Jharkhand,30.8865,71.0557,14482,Mid-range,Monsoon,15,257,Cold,75,60,3.6,17966,0,0,0,0,0,0,1,10,1,1,1,Spiritual
1788,Ooty,Tamil Nadu,33.1985,91.864,27754,Luxury,All-year,28,268,Cold,71,68,4.9,35019,0,0,0,0,0,0,1,7,1,1,1,Couple
1789,Goa,Goa,15.5941,81.7912,75246,Luxury,Winter,27,337,Temperate,88,37,4.0,16162,0,1,0,1,1,0,1,3,0,0,0,Nature
1790,Shimla,Himachal Pradesh,29.8751,87.8893,76620,Luxury,Winter,11,315,Cold,91,87,5.0,4862,0,0,0,0,1,0,1,6,1,0,0,Nature
1791,Hampi,Karnataka,22.6295,71.4674,55130,Luxury,All-year,35,88,Cold,30,22,4.9,33023,1,0,0,0,0,1,0,11,1,0,0,Culture
1792,Guwahati,Assam,13.0963,85.6031,63711,Luxury,Summer,21,347,Temperate,91,95,4.7,24459,0,0,0,0,0,0,1,7,0,1,1,Culture
1793,Delhi,Delhi,13.2231,87.7297,12248,Mid-range,Winter,6,64,Temperate,47,84,5.0,8307,0,0,0,1,1,1,0,3,1,1,1,Beach
1794,Ranchi,Jharkhand,17.5711,75.8521,40745,Luxury,All-year,15,83,Cold,25,82,4.9,21717,0,0,0,0,1,0,0,8,1,0,0,Adventure
1795,Munnar,Kerala,24.3276,84.7182,15195,Mid-range,Winter,23,55,Cold,77,67,4.3,19363,0,0,1,0,0,0,1,10,0,0,0,Budget
1796,Rishikesh,Uttarakhand,30.9684,76.062,68317,Luxury,Monsoon,14,264,Cold,67,72,3.8,19240,1,0,0,0,0,0,1,5,1,0,0,Couple
1797,Kutch,Gujarat,28.3745,77.1369,55386,Luxury,Winter,14,144,Dry,29,28,4.2,47892,0,0,0,0,1,0,0,10,0,0,0,Wildlife
1798,Goa,Goa,12.6265,72.7816,71619,Luxury,Summer,11,177,Cold,90,46,4.9,9207,0,1,0,1,0,0,1,6,1,1,0,Culture
1799,Bodh Gaya,Bihar,11.9804,84.6934,29852,Luxury,Monsoon,14,18,Tropical,68,37,4.5,31942,0,0,0,0,0,1,1,8,0,0,0,Adventure
1800,Ladakh,Ladakh,27.3812,80.831,30086,Luxury,Winter,31,153,Temperate,73,78,4.0,16687,1,0,0,0,1,0,1,11,1,0,1,Wildlife
1801,Hampi,Karnataka,32.4721,81.273,60058,Luxury,Monsoon,22,72,Cold,98,92,4.8,35688,1,0,0,0,1,1,1,9,1,1,1,Couple
1802,Hampi,Karnataka,31.9479,81.6126,41072,Luxury,Summer,33,91,Dry,29,89,3.9,9936,1,0,0,0,0,1,0,7,0,0,0,Spiritual
1803,Kodaikanal,Tamil Nadu,26.0285,78.6986,73194,Luxury,All-year,34,62,Cold,53,31,4.2,49299,0,0,1,0,0,0,0,2,1,0,0,Budget
1804,Kodaikanal,Tamil Nadu,9.0954,95.9136,50085,Luxury,All-year,31,98,Cold,21,85,4.0,16227,0,0,1,0,0,0,0,9,0,0,1,Nature
1805,Guwahati,Assam,25.0334,74.8874,35747,Luxury,All-year,31,101,Tropical,25,74,4.6,19568,0,0,0,0,0,0,0,10,1,1,0,Family
1806,Ranchi,Jharkhand,23.8604,76.5207,19281,Mid-range,Monsoon,24,209,Dry,68,85,3.6,36695,0,0,0,0,1,0,1,9,1,1,1,Beach
1807,Kolkata,West Bengal,8.8145,94.3198,23579,Mid-range,Monsoon,11,205,Dry,56,27,4.5,32177,0,0,0,1,0,1,0,4,1,0,1,Wildlife
1808,Coorg,Karnataka,18.1944,94.2259,35513,Luxury,Winter,12,198,Dry,53,97,3.7,38914,1,0,1,0,0,0,0,3,1,0,1,Nature
1809,Udaipur,Rajasthan,13.9047,72.3233,49885,Luxury,Winter,5,193,Tropical,27,43,4.9,292,0,0,0,0,1,1,0,8,1,1,1,Beach
1810,Manali,Himachal Pradesh,18.1415,79.9883,9615,Budget,Monsoon,10,288,Dry,50,87,3.9,26517,1,0,1,0,0,0,0,2,1,0,1,Beach
1811,Andaman,Andaman and Nicobar Islands,30.4365,86.8638,10809,Budget,Winter,21,288,Tropical,63,31,4.8,11229,0,1,0,0,0,0,1,9,0,1,0,Nature
1812,Shimla,Himachal Pradesh,30.9508,83.4434,31859,Luxury,Monsoon,27,187,Dry,32,90,4.2,14500,0,0,0,0,1,0,0,10,1,1,0,Nature
1813,Vizag,Andhra Pradesh,25.7236,69.5295,52130,Luxury,Monsoon,6,299,Dry,58,30,4.3,49525,0,1,0,0,1,0,0,8,1,1,0,Adventure
1814,Rishikesh,Uttarakhand,17.3213,77.8224,8101,Budget,All-year,28,281,Temperate,94,23,4.7,35208,1,0,0,0,0,0,1,7,0,0,0,Couple
1815,Munnar,Kerala,22.383,96.2159,41855,Luxury,All-year,10,190,Temperate,73,55,3.6,19991,0,0,1,0,1,0,1,6,1,0,1,Budget
1816,Kutch,Gujarat,32.7285,73.8356,77185,Luxury,Winter,16,176,Cold,77,68,4.3,49609,0,0,0,0,0,0,1,10,1,0,1,Spiritual
1817,Manali,Himachal Pradesh,30.7561,81.6737,79004,Luxury,Monsoon,23,47,Temperate,58,74,4.8,23367,1,0,1,0,0,0,0,5,1,1,0,Culture
1818,Rishikesh,Uttarakhand,32.7425,86.5396,54516,Luxury,Winter,16,387,Cold,95,80,4.6,27068,1,0,0,0,1,0,1,9,0,0,1,Spiritual
1819,Amritsar,Punjab,20.7021,83.471,13445,Mid-range,Monsoon,31,182,Temperate,98,65,4.9,15011,0,0,0,0,1,1,1,8,1,1,1,Spiritual
1820,Amritsar,Punjab,24.4053,90.6838,19566,Mid-range,Winter,28,28,Tropical,30,56,3.9,25250,0,0,0,0,0,1,0,11,1,0,0,Family
1821,Kanyakumari,Tamil Nadu,17.5587,79.818,34720,Luxury,Winter,32,315,Temperate,74,70,3.5,9044,0,1,0,0,1,0,1,11,0,1,0,Adventure
1822,Ooty,Tamil Nadu,13.9225,82.2937,65102,Luxury,Summer,28,76,Temperate,75,100,4.5,42018,0,0,0,0,0,0,1,7,1,1,0,Adventure
1823,Alleppey,Kerala,8.0126,93.793,60112,Luxury,Winter,21,124,Tropical,77,88,5.0,3432,0,0,0,0,1,0,1,8,0,1,0,Culture
1824,Srinagar,Jammu and Kashmir,20.4597,75.4934,63490,Luxury,Monsoon,13,238,Cold,59,41,4.7,30498,1,0,0,0,0,0,0,2,1,1,1,Culture
1825,Andaman,Andaman and Nicobar Islands,12.6043,81.0853,41852,Luxury,All-year,6,347,Cold,20,71,3.6,44548,0,1,0,0,1,0,0,8,1,0,1,Spiritual
1826,Goa,Goa,22.4035,87.6591,72074,Luxury,Winter,17,103,Dry,32,54,3.6,18469,0,1,0,1,0,0,0,3,1,1,1,Spiritual
1827,Manali,Himachal Pradesh,27.8951,69.6611,74551,Luxury,All-year,25,299,Temperate,97,57,3.6,2435,1,0,1,0,0,0,1,6,0,0,0,Family
1828,Ooty,Tamil Nadu,14.3032,88.2961,65038,Luxury,Monsoon,7,169,Cold,80,77,4.8,36518,0,0,0,0,0,0,1,6,1,0,1,Spiritual
1829,Bodh Gaya,Bihar,25.0669,78.5967,35673,Luxury,Winter,22,210,Temperate,40,59,4.4,46777,0,0,0,0,0,1,0,3,1,0,1,Family
1830,Goa,Goa,31.9132,73.4158,30455,Luxury,Summer,9,212,Cold,36,29,3.9,968,0,1,0,1,0,0,0,9,1,0,1,Nature
1831,Varanasi,Uttar Pradesh,25.2854,89.6879,26387,Luxury,Monsoon,17,90,Dry,59,77,4.7,42019,0,0,0,0,0,1,0,5,0,0,0,Couple
1832,Udaipur,Rajasthan,24.915,88.9929,13371,Mid-range,Summer,6,303,Dry,32,67,4.5,12326,0,0,0,0,0,1,0,7,0,1,1,Nature
1833,Kutch,Gujarat,14.0657,80.603,74998,Luxury,All-year,7,138,Temperate,36,43,4.1,4847,0,0,0,0,1,0,0,2,1,0,0,Beach
1834,Coorg,Karnataka,10.0111,72.3855,8412,Budget,Winter,20,49,Temperate,35,85,4.3,46830,1,0,1,0,0,0,0,11,1,1,1,Nature
1835,Vizag,Andhra Pradesh,33.0922,94.5783,73483,Luxury,All-year,18,111,Dry,37,35,4.0,4601,0,1,0,0,0,0,0,2,0,0,1,Beach
1836,Mysore,Karnataka,12.8108,79.3507,12146,Mid-range,All-year,30,246,Temperate,59,23,4.5,1672,0,0,0,0,0,0,0,4,0,0,0,Adventure
1837,Mysore,Karnataka,11.055,90.3875,23456,Mid-range,All-year,22,367,Dry,31,80,3.5,46403,0,0,0,0,0,0,0,4,1,0,1,Family
1838,Bodh Gaya,Bihar,31.6259,93.2132,50038,Luxury,Monsoon,34,312,Dry,46,30,4.4,40852,0,0,0,0,0,1,0,10,1,0,0,Family
1839,Goa,Goa,30.9427,71.6043,22940,Mid-range,Summer,20,137,Cold,43,75,3.5,35512,0,1,0,1,0,0,0,2,1,0,1,Adventure
1840,Ooty,Tamil Nadu,18.2182,76.2276,39356,Luxury,Monsoon,32,376,Cold,88,91,4.4,5610,0,0,0,0,0,0,1,7,0,1,1,Wildlife
1841,Pondicherry,Puducherry,29.0244,89.0145,77068,Luxury,Winter,8,197,Tropical,91,97,4.3,42120,0,1,0,0,1,0,1,11,0,0,0,Wildlife
1842,Darjeeling,West Bengal,25.804,79.904,68202,Luxury,All-year,33,276,Dry,77,23,3.7,32371,0,0,1,0,0,0,1,11,1,0,0,Wildlife
1843,Jaipur,Rajasthan,23.3088,77.8558,15293,Mid-range,Summer,33,72,Dry,89,74,3.6,1667,0,0,0,0,0,1,1,4,1,1,1,Nature
1844,Coorg,Karnataka,31.1789,73.8937,70359,Luxury,Monsoon,9,238,Tropical,65,69,4.0,27735,1,0,1,0,0,0,1,3,1,1,1,Nature
1845,Udaipur,Rajasthan,28.6587,84.2476,37283,Luxury,Winter,35,272,Dry,48,74,4.9,33443,0,0,0,0,1,1,0,4,0,0,0,Culture
1846,Haridwar,Uttarakhand,12.8415,75.2786,23601,Mid-range,All-year,24,210,Tropical,73,36,4.8,48633,0,0,0,0,1,0,1,10,1,1,0,Spiritual
1847,Vizag,Andhra Pradesh,10.9119,92.2842,51546,Luxury,Summer,8,149,Temperate,85,72,4.7,28377,0,1,0,0,1,0,1,4,0,1,0,Culture
1848,Coorg,Karnataka,27.1538,86.1499,58668,Luxury,Summer,18,82,Cold,84,23,3.8,23852,1,0,1,0,0,0,1,12,0,1,0,Wildlife
1849,Kolkata,West Bengal,16.4421,82.3237,21294,Mid-range,Summer,28,210,Temperate,49,25,4.0,38341,0,0,0,1,0,1,0,11,0,0,1,Couple
1850,Munnar,Kerala,32.1755,93.714,9234,Budget,Summer,14,146,Tropical,49,86,4.2,19875,0,0,1,0,0,0,0,8,1,0,1,Wildlife
1851,Ranchi,Jharkhand,33.8335,71.1799,42752,Luxury,Winter,16,391,Temperate,87,52,3.9,14164,0,0,0,0,1,0,1,6,1,0,0,Budget
1852,Udaipur,Rajasthan,28.5463,69.672,58842,Luxury,Summer,21,295,Tropical,54,37,4.4,37824,0,0,0,0,0,1,0,12,1,1,1,Budget
1853,Gangtok,Sikkim,12.6752,93.4364,29737,Luxury,All-year,35,277,Dry,55,60,4.6,38260,0,0,0,0,0,0,0,8,1,0,1,Adventure
1854,Kodaikanal,Tamil Nadu,15.253,79.7847,58140,Luxury,Summer,8,80,Cold,52,84,3.6,20530,0,0,1,0,0,0,0,9,1,1,1,Budget
1855,Delhi,Delhi,19.2264,88.2588,58384,Luxury,All-year,16,360,Tropical,44,69,3.6,14865,0,0,0,1,0,1,0,6,0,0,0,Couple
1856,Darjeeling,West Bengal,29.9978,87.2503,69215,Luxury,Winter,34,160,Temperate,63,95,4.2,522,0,0,1,0,1,0,1,3,0,1,1,Adventure
1857,Gangtok,Sikkim,13.3492,70.4234,12964,Mid-range,Summer,13,190,Tropical,82,38,4.1,48066,0,0,0,0,1,0,1,4,0,1,1,Beach
1858,Gangtok,Sikkim,33.5536,78.9908,65212,Luxury,Monsoon,11,57,Tropical,62,28,4.0,24995,0,0,0,0,0,0,1,8,0,0,0,Wildlife
1859,Jaipur,Rajasthan,20.5141,69.7769,18557,Mid-range,Summer,15,233,Cold,29,56,3.5,21861,0,0,0,0,0,1,0,4,1,1,0,Luxury
1860,Udaipur,Rajasthan,15.9601,79.9121,64710,Luxury,Monsoon,12,146,Cold,35,94,4.3,1945,0,0,0,0,1,1,0,9,1,0,1,Adventure
1861,Mysore,Karnataka,24.6639,74.0694,36927,Luxury,Monsoon,8,57,Dry,37,22,4.4,4627,0,0,0,0,0,0,0,8,1,0,0,Budget
1862,Alleppey,Kerala,28.7995,74.3987,45469,Luxury,All-year,13,263,Tropical,100,75,4.3,32723,0,0,0,0,1,0,1,4,1,0,0,Luxury
1863,Goa,Goa,33.9632,71.8274,14090,Mid-range,Winter,28,22,Dry,55,37,4.4,42760,0,1,0,1,0,0,0,12,1,1,0,Spiritual
1864,Lonavala,Maharashtra,11.6048,76.26,13723,Mid-range,All-year,6,267,Temperate,59,27,4.8,45833,0,0,1,0,0,0,0,2,1,1,0,Nature
1865,Manali,Himachal Pradesh,23.0639,70.684,42816,Luxury,Winter,20,290,Cold,86,85,4.5,13601,1,0,1,0,0,0,1,4,0,0,0,Nature
1866,Mysore,Karnataka,27.6321,87.4677,63542,Luxury,Monsoon,14,188,Dry,32,61,4.0,42090,0,0,0,0,0,0,0,10,1,0,1,Nature
1867,Indore,Madhya Pradesh,25.874,83.8236,20254,Mid-range,Monsoon,7,356,Temperate,68,90,3.8,39403,0,0,0,0,1,0,1,4,1,1,1,Adventure
1868,Indore,Madhya Pradesh,23.2556,73.6114,12155,Mid-range,Monsoon,20,357,Temperate,48,65,4.5,27704,0,0,0,0,1,0,0,6,1,0,0,Family
1869,Andaman,Andaman and Nicobar Islands,29.1916,74.1577,78025,Luxury,Monsoon,26,393,Cold,25,94,4.8,25250,0,1,0,0,1,0,0,12,0,0,0,Family
1870,Munnar,Kerala,19.312,71.5036,52649,Luxury,Winter,32,28,Tropical,45,61,4.7,17548,0,0,1,0,0,0,0,8,1,0,1,Family
1871,Haridwar,Uttarakhand,16.545,69.8848,20596,Mid-range,Summer,24,348,Temperate,36,98,3.9,1881,0,0,0,0,1,0,0,9,1,0,1,Spiritual
1872,Andaman,Andaman and Nicobar Islands,21.7602,83.9476,15344,Mid-range,All-year,23,145,Cold,58,85,4.8,45674,0,1,0,0,0,0,0,7,1,1,1,Luxury
1873,Goa,Goa,25.1637,91.9418,71442,Luxury,Summer,8,191,Cold,27,28,5.0,13739,0,1,0,1,1,0,0,10,0,0,1,Wildlife
1874,Ranchi,Jharkhand,19.3759,76.7284,24860,Mid-range,Monsoon,16,386,Cold,75,21,3.5,44822,0,0,0,0,0,0,1,11,1,0,0,Nature
1875,Andaman,Andaman and Nicobar Islands,27.9165,92.1434,52785,Luxury,Summer,24,120,Dry,38,29,4.7,42338,0,1,0,0,0,0,0,8,0,0,0,Budget
1876,Ladakh,Ladakh,18.5814,74.5693,31130,Luxury,All-year,13,150,Cold,94,41,4.6,18535,1,0,0,0,0,0,1,7,1,0,0,Budget
1877,Udaipur,Rajasthan,16.1883,94.9312,54383,Luxury,Monsoon,14,18,Tropical,22,53,3.8,14240,0,0,0,0,1,1,0,10,1,0,0,Wildlife
1878,Indore,Madhya Pradesh,14.2863,88.5748,64093,Luxury,Summer,31,36,Dry,74,71,4.1,2255,0,0,0,0,1,0,1,4,1,0,1,Budget
1879,Srinagar,Jammu and Kashmir,20.5841,88.6537,55254,Luxury,Summer,8,11,Tropical,100,31,4.1,40577,1,0,0,0,0,0,1,9,1,0,1,Couple
1880,Coorg,Karnataka,21.8433,76.4443,10388,Budget,Monsoon,19,59,Temperate,34,20,4.3,27376,1,0,1,0,0,0,0,4,0,0,1,Wildlife
1881,Ladakh,Ladakh,11.6909,95.8816,69167,Luxury,Monsoon,24,237,Dry,38,94,3.5,22462,1,0,0,0,0,0,0,7,1,0,1,Budget
1882,Kolkata,West Bengal,17.0653,96.4515,49244,Luxury,All-year,10,54,Dry,34,23,4.5,34897,0,0,0,1,0,1,0,7,1,1,0,Spiritual
1883,Ranchi,Jharkhand,19.5015,75.6418,11927,Budget,Winter,35,152,Cold,46,77,4.9,34012,0,0,0,0,0,0,0,5,0,1,1,Adventure
1884,Indore,Madhya Pradesh,33.5236,71.7622,16641,Mid-range,All-year,9,269,Tropical,67,67,3.6,33253,0,0,0,0,0,0,1,9,0,0,1,Nature
1885,Kodaikanal,Tamil Nadu,13.6744,88.361,21840,Mid-range,Monsoon,30,219,Tropical,80,86,3.6,37784,0,0,1,0,0,0,1,6,0,1,0,Beach
1886,Shimla,Himachal Pradesh,13.2117,76.589,45817,Luxury,Monsoon,19,325,Dry,57,38,4.9,16818,0,0,0,0,0,0,0,5,1,0,1,Adventure
1887,Shimla,Himachal Pradesh,12.3999,73.3311,77776,Luxury,Winter,24,98,Cold,42,50,4.7,35862,0,0,0,0,0,0,0,2,1,0,1,Family
1888,Alleppey,Kerala,31.3653,88.2606,65934,Luxury,All-year,9,259,Dry,91,56,3.7,21731,0,0,0,0,0,0,1,4,0,1,0,Culture
1889,Ladakh,Ladakh,28.601,72.053,13451,Mid-range,Summer,11,155,Tropical,28,42,4.1,16559,1,0,0,0,0,0,0,11,1,1,1,Luxury
1890,Munnar,Kerala,31.3027,68.657,65345,Luxury,Monsoon,26,280,Temperate,27,45,3.9,18121,0,0,1,0,0,0,0,2,1,0,1,Budget
1891,Jaipur,Rajasthan,15.8088,91.1792,20950,Mid-range,Winter,22,150,Tropical,34,48,4.6,30941,0,0,0,0,0,1,0,9,1,1,1,Wildlife
1892,Andaman,Andaman and Nicobar Islands,9.3946,82.8614,64636,Luxury,Monsoon,11,296,Dry,36,26,3.9,8070,0,1,0,0,0,0,0,7,1,1,1,Family
1893,Mahabaleshwar,Maharashtra,33.4646,86.7388,4631,Budget,Summer,34,70,Tropical,49,75,4.1,27828,0,0,1,0,0,0,0,11,0,0,1,Spiritual
1894,Goa,Goa,13.4752,90.6493,79432,Luxury,Summer,19,87,Cold,94,42,4.3,13607,0,1,0,1,1,0,1,11,1,1,1,Spiritual
1895,Bodh Gaya,Bihar,15.7702,80.9108,41411,Luxury,All-year,20,188,Tropical,95,92,3.9,40994,0,0,0,0,0,1,1,10,1,0,0,Beach
1896,Pondicherry,Puducherry,23.7546,96.2287,70451,Luxury,Monsoon,12,111,Temperate,45,79,4.2,12956,0,1,0,0,0,0,0,12,1,1,1,Wildlife
1897,Udaipur,Rajasthan,27.8796,82.893,13333,Mid-range,Summer,32,174,Cold,54,98,4.5,30087,0,0,0,0,0,1,0,12,0,1,0,Nature
1898,Kodaikanal,Tamil Nadu,16.8077,87.2106,9698,Budget,Monsoon,30,306,Dry,76,23,4.0,578,0,0,1,0,0,0,1,4,1,0,0,Wildlife
1899,Ooty,Tamil Nadu,24.6214,94.4762,67097,Luxury,Winter,33,327,Tropical,57,99,3.5,45005,0,0,0,0,0,0,0,4,1,1,0,Luxury
1900,Guwahati,Assam,24.427,90.1125,61360,Luxury,Monsoon,18,327,Cold,78,80,3.5,13049,0,0,0,0,0,0,1,9,0,1,0,Beach
1901,Shimla,Himachal Pradesh,16.4592,75.3153,37053,Luxury,Winter,27,280,Dry,43,67,4.0,21760,0,0,0,0,0,0,0,6,1,1,1,Beach
1902,Bodh Gaya,Bihar,33.0077,90.886,71179,Luxury,Winter,30,342,Temperate,40,66,4.8,44105,0,0,0,0,0,1,0,4,1,0,0,Culture
1903,Kodaikanal,Tamil Nadu,28.9892,77.0705,25866,Luxury,All-year,10,98,Temperate,69,31,3.8,5616,0,0,1,0,0,0,1,7,1,1,0,Nature
1904,Gangtok,Sikkim,24.7698,94.3862,60715,Luxury,Monsoon,26,308,Dry,51,50,3.8,13379,0,0,0,0,1,0,0,2,1,1,0,Budget
1905,Srinagar,Jammu and Kashmir,29.3937,82.0158,35400,Luxury,Summer,15,51,Dry,28,82,4.1,40314,1,0,0,0,0,0,0,8,1,0,0,Luxury
1906,Kolkata,West Bengal,32.1892,89.5323,18893,Mid-range,All-year,7,199,Dry,47,26,3.8,44069,0,0,0,1,0,1,0,5,0,1,1,Spiritual
1907,Vizag,Andhra Pradesh,11.436,84.8176,56889,Luxury,All-year,9,127,Temperate,70,22,4.9,35570,0,1,0,0,0,0,1,7,1,1,0,Culture
1908,Lonavala,Maharashtra,29.8492,74.9891,13641,Mid-range,Monsoon,21,104,Tropical,21,83,3.6,7836,0,0,1,0,0,0,0,5,1,0,0,Beach
1909,Lonavala,Maharashtra,18.9427,89.0413,48204,Luxury,Summer,7,233,Tropical,31,66,3.6,2768,0,0,1,0,1,0,0,2,1,1,0,Wildlife
1910,Varanasi,Uttar Pradesh,20.574,71.7147,18845,Mid-range,Winter,16,354,Tropical,96,27,4.0,38441,0,0,0,0,0,1,1,6,1,0,1,Luxury
1911,Andaman,Andaman and Nicobar Islands,14.0248,77.6196,27860,Luxury,All-year,19,345,Temperate,74,90,4.7,49748,0,1,0,0,0,0,1,11,1,1,1,Family
1912,Guwahati,Assam,33.7713,92.8622,57296,Luxury,Monsoon,15,313,Dry,80,78,4.2,17316,0,0,0,0,1,0,1,9,0,0,0,Budget
1913,Kolkata,West Bengal,25.5253,78.7874,24536,Mid-range,All-year,15,77,Cold,70,31,4.5,36841,0,0,0,1,1,1,1,4,1,1,0,Luxury
1914,Darjeeling,West Bengal,21.5485,79.9821,16630,Mid-range,Winter,24,162,Dry,27,44,4.8,2620,0,0,1,0,0,0,0,11,0,0,1,Family
1915,Vizag,Andhra Pradesh,20.8112,87.0851,30060,Luxury,Monsoon,31,31,Temperate,20,31,4.7,26214,0,1,0,0,0,0,0,8,1,1,0,Adventure
1916,Munnar,Kerala,18.6888,80.5346,32067,Luxury,Summer,19,252,Cold,80,96,4.8,1027,0,0,1,0,1,0,1,2,0,1,1,Wildlife
1917,Pondicherry,Puducherry,21.6074,77.7064,61582,Luxury,All-year,23,47,Tropical,94,56,4.8,5083,0,1,0,0,0,0,1,10,1,0,0,Culture
1918,Guwahati,Assam,21.7874,80.5233,72372,Luxury,Winter,30,252,Cold,23,77,4.0,4660,0,0,0,0,0,0,0,5,1,0,1,Adventure
1919,Ooty,Tamil Nadu,13.5063,96.6853,4807,Budget,Summer,9,14,Temperate,71,88,4.3,25811,0,0,0,0,0,0,1,12,1,0,1,Nature
1920,Indore,Madhya Pradesh,22.7349,68.9161,23750,Mid-range,Summer,30,131,Dry,49,58,4.2,37657,0,0,0,0,0,0,0,2,1,1,0,Budget
1921,Delhi,Delhi,19.0727,96.9952,17001,Mid-range,Summer,11,34,Tropical,65,71,4.9,36203,0,0,0,1,1,1,1,12,1,0,1,Culture
1922,Puri,Odisha,10.4017,74.6967,24289,Mid-range,Winter,7,350,Cold,33,34,3.7,23352,0,0,0,0,0,0,0,10,1,1,0,Culture
1923,Srinagar,Jammu and Kashmir,33.5589,74.3399,45927,Luxury,Summer,23,76,Cold,31,35,4.7,21227,1,0,0,0,1,0,0,9,1,1,0,Budget
1924,Srinagar,Jammu and Kashmir,13.8018,85.797,18961,Mid-range,Summer,24,254,Dry,81,20,4.2,10175,1,0,0,0,1,0,1,4,1,1,1,Adventure
1925,Coorg,Karnataka,11.7381,85.9387,35797,Luxury,Monsoon,12,285,Tropical,78,51,4.2,19555,1,0,1,0,1,0,1,9,1,0,0,Family
1926,Coorg,Karnataka,9.2786,87.0245,55155,Luxury,Summer,30,365,Temperate,83,55,4.1,26978,1,0,1,0,0,0,1,9,1,0,1,Family
1927,Guwahati,Assam,16.3261,92.2267,75744,Luxury,Summer,6,252,Cold,77,36,4.0,20548,0,0,0,0,1,0,1,12,0,1,1,Adventure
1928,Kodaikanal,Tamil Nadu,21.0802,96.0843,16553,Mid-range,Monsoon,19,193,Tropical,72,32,4.8,2695,0,0,1,0,0,0,1,2,0,0,1,Nature
1929,Mahabaleshwar,Maharashtra,28.5332,74.3809,52204,Luxury,All-year,34,159,Cold,40,91,3.6,25183,0,0,1,0,1,0,0,10,0,1,1,Spiritual
1930,Haridwar,Uttarakhand,12.9711,88.6761,55818,Luxury,Winter,16,371,Dry,35,83,4.4,46290,0,0,0,0,1,0,0,8,1,0,1,Couple
1931,Ladakh,Ladakh,22.429,79.4358,67304,Luxury,All-year,26,244,Dry,61,20,4.4,1138,1,0,0,0,1,0,1,9,1,0,1,Luxury
1932,Gangtok,Sikkim,8.8671,87.1171,70891,Luxury,Winter,5,55,Dry,73,93,4.3,17711,0,0,0,0,1,0,1,10,1,0,0,Spiritual
1933,Mysore,Karnataka,31.5566,80.1021,69598,Luxury,Summer,8,256,Cold,62,92,4.9,11669,0,0,0,0,0,0,1,12,1,0,0,Beach
